x,y,z,Primary_SGDID
54.601,59.415,88.039,
,,,
54.601,59.415,88.039,S000001429
54.321,59.282,88.357,S000001429
,,,S000001429
54.321,59.282,88.357,
54.037,59.143,88.667,
,,,
54.037,59.143,88.667,
53.749,58.996,88.968,
,,,
53.749,58.996,88.968,
53.456,58.844,89.261,
,,,
53.456,58.844,89.261,
53.16,58.684,89.545,
,,,
53.16,58.684,89.545,
52.86,58.518,89.82,
,,,
52.86,58.518,89.82,
52.556,58.345,90.086,
,,,
52.556,58.345,90.086,
52.247,58.166,90.344,
,,,
52.247,58.166,90.344,
51.935,57.979,90.593,
,,,
51.935,57.979,90.593,
51.619,57.786,90.833,
,,,
51.619,57.786,90.833,S000001428
51.299,57.587,91.065,S000001428
,,,S000001428
51.299,57.587,91.065,
50.974,57.38,91.288,
,,,
50.974,57.38,91.288,
50.646,57.167,91.503,
,,,
50.646,57.167,91.503,
50.314,56.947,91.708,
,,,
50.314,56.947,91.708,S000001427
49.978,56.721,91.906,S000001427
,,,S000001427
49.978,56.721,91.906,
49.637,56.488,92.094,
,,,
49.637,56.488,92.094,S000001426
49.304,56.256,92.265,S000001426
,,,S000001426
49.304,56.256,92.265,
48.989,56.032,92.411,
,,,
48.989,56.032,92.411,
48.693,55.817,92.532,
,,,
48.693,55.817,92.532,
48.415,55.611,92.627,
,,,
48.415,55.611,92.627,
48.156,55.414,92.697,
,,,
48.156,55.414,92.697,
47.915,55.225,92.742,
,,,
47.915,55.225,92.742,
47.692,55.045,92.761,
,,,
47.692,55.045,92.761,
47.488,54.873,92.755,
,,,
47.488,54.873,92.755,
47.302,54.711,92.724,
,,,
47.302,54.711,92.724,S000001425
47.135,54.557,92.667,S000001425
,,,S000001425
47.135,54.557,92.667,S000001424
46.986,54.411,92.585,S000001424
,,,S000001424
46.986,54.411,92.585,
46.856,54.274,92.478,
,,,
46.856,54.274,92.478,
46.744,54.146,92.345,
,,,
46.744,54.146,92.345,
46.65,54.027,92.187,
,,,
46.65,54.027,92.187,
46.575,53.917,92.003,
,,,
46.575,53.917,92.003,
46.518,53.815,91.794,
,,,
46.518,53.815,91.794,
46.479,53.721,91.56,
,,,
46.479,53.721,91.56,
46.459,53.637,91.301,
,,,
46.459,53.637,91.301,
46.458,53.561,91.016,
,,,
46.458,53.561,91.016,
46.475,53.494,90.706,
,,,
46.475,53.494,90.706,S000001423
46.492,53.425,90.39,S000001423
,,,S000001423
46.492,53.425,90.39,
46.489,53.346,90.088,
,,,
46.489,53.346,90.088,
46.469,53.255,89.799,
,,,
46.469,53.255,89.799,
46.429,53.152,89.525,
,,,
46.429,53.152,89.525,
46.371,53.039,89.265,
,,,
46.371,53.039,89.265,
46.293,52.914,89.018,
,,,
46.293,52.914,89.018,
46.197,52.778,88.785,
,,,
46.197,52.778,88.785,
46.083,52.631,88.567,
,,,
46.083,52.631,88.567,
45.949,52.472,88.362,
,,,
45.949,52.472,88.362,S000001422
45.797,52.303,88.171,S000001422
,,,S000001422
45.797,52.303,88.171,S000001421
45.626,52.122,87.994,S000001421
,,,S000001421
45.626,52.122,87.994,
45.436,51.929,87.83,
,,,
45.436,51.929,87.83,
45.227,51.726,87.681,
,,,
45.227,51.726,87.681,
45.0,51.511,87.545,
,,,
45.0,51.511,87.545,
44.754,51.285,87.424,
,,,
44.754,51.285,87.424,
44.489,51.048,87.316,
,,,
44.489,51.048,87.316,
44.205,50.799,87.222,
,,,
44.205,50.799,87.222,
43.903,50.539,87.142,
,,,
43.903,50.539,87.142,
43.582,50.268,87.076,
,,,
43.582,50.268,87.076,
43.242,49.986,87.024,
,,,
43.242,49.986,87.024,
42.902,49.701,86.969,
,,,
42.902,49.701,86.969,
42.584,49.422,86.896,
,,,
42.584,49.422,86.896,
42.285,49.149,86.804,
,,,
42.285,49.149,86.804,
42.007,48.881,86.694,
,,,
42.007,48.881,86.694,S000001420
41.749,48.62,86.565,S000001420
,,,S000001420
41.749,48.62,86.565,
41.512,48.364,86.417,
,,,
41.512,48.364,86.417,
41.295,48.114,86.251,
,,,
41.295,48.114,86.251,
41.098,47.87,86.066,
,,,
41.098,47.87,86.066,S000028797
40.922,47.632,85.862,S000028797
,,,S000028797
40.922,47.632,85.862,S000030267
40.87,47.55466666666666,85.788,S000030267
,,,S000030267
40.87,47.55466666666666,85.788,S000001419
40.818,47.47733333333333,85.714,S000001419
,,,S000001419
40.818,47.47733333333333,85.714,S000028511
40.766,47.4,85.64,S000028511
,,,S000028511
40.766,47.4,85.64,
40.631,47.174,85.399,
,,,
40.631,47.174,85.399,S000001418
40.516,46.953,85.14,S000001418
,,,S000001418
40.516,46.953,85.14,
40.421,46.738,84.862,
,,,
40.421,46.738,84.862,
40.347,46.53,84.565,
,,,
40.347,46.53,84.565,
40.293,46.327,84.249,
,,,
40.293,46.327,84.249,
40.259,46.13,83.916,
,,,
40.259,46.13,83.916,
40.246,45.939,83.563,
,,,
40.246,45.939,83.563,
40.253,45.753,83.192,
,,,
40.253,45.753,83.192,
40.281,45.574,82.802,
,,,
40.281,45.574,82.802,
40.329,45.4,82.393,
,,,
40.329,45.4,82.393,
40.381,45.242,81.992,
,,,
40.381,45.242,81.992,
40.421,45.109,81.625,
,,,
40.421,45.109,81.625,
40.449,45.002,81.29,
,,,
40.449,45.002,81.29,
40.466,44.92,80.989,
,,,
40.466,44.92,80.989,
40.471,44.863,80.722,
,,,
40.471,44.863,80.722,
40.464,44.832,80.488,
,,,
40.464,44.832,80.488,
40.445,44.826,80.287,
,,,
40.445,44.826,80.287,
40.414,44.845,80.12,
,,,
40.414,44.845,80.12,
40.371,44.889,79.986,
,,,
40.371,44.889,79.986,
40.317,44.959,79.885,
,,,
40.317,44.959,79.885,
40.25,45.054,79.818,
,,,
40.25,45.054,79.818,
40.172,45.174,79.784,
,,,
40.172,45.174,79.784,
40.082,45.32,79.783,
,,,
40.082,45.32,79.783,
39.98,45.491,79.816,
,,,
39.98,45.491,79.816,S000001417
39.866,45.687,79.882,S000001417
,,,S000001417
39.866,45.687,79.882,
39.741,45.909,79.982,
,,,
39.741,45.909,79.982,
39.603,46.156,80.115,
,,,
39.603,46.156,80.115,
39.454,46.428,80.281,
,,,
39.454,46.428,80.281,
39.292,46.726,80.481,
,,,
39.292,46.726,80.481,S000001416
39.119,47.049,80.714,S000001416
,,,S000001416
39.119,47.049,80.714,S000001415
38.952,47.384,80.96,S000001415
,,,S000001415
38.952,47.384,80.96,
38.81,47.719,81.197,
,,,
38.81,47.719,81.197,
38.691,48.054,81.427,
,,,
38.691,48.054,81.427,
38.596,48.388,81.647,
,,,
38.596,48.388,81.647,S000001414
38.526,48.722,81.86,S000001414
,,,S000001414
38.526,48.722,81.86,
38.479,49.056,82.064,
,,,
38.479,49.056,82.064,
38.457,49.389,82.261,
,,,
38.457,49.389,82.261,
38.458,49.722,82.448,
,,,
38.458,49.722,82.448,
38.484,50.055,82.628,
,,,
38.484,50.055,82.628,
38.534,50.387,82.799,
,,,
38.534,50.387,82.799,
38.608,50.719,82.962,
,,,
38.608,50.719,82.962,
38.706,51.051,83.117,
,,,
38.706,51.051,83.117,
38.828,51.382,83.263,
,,,
38.828,51.382,83.263,
38.974,51.713,83.401,
,,,
38.974,51.713,83.401,
39.145,52.044,83.531,
,,,
39.145,52.044,83.531,
39.339,52.375,83.653,
,,,
39.339,52.375,83.653,
39.558,52.705,83.766,
,,,
39.558,52.705,83.766,S000001413
39.8,53.034,83.871,S000001413
,,,S000001413
39.8,53.034,83.871,
40.067,53.364,83.968,
,,,
40.067,53.364,83.968,
40.358,53.693,84.057,
,,,
40.358,53.693,84.057,
40.656,54.024,84.137,
,,,
40.656,54.024,84.137,
40.945,54.361,84.208,
,,,
40.945,54.361,84.208,
41.224,54.703,84.271,
,,,
41.224,54.703,84.271,S000001412
41.494,55.049,84.325,S000001412
,,,S000001412
41.494,55.049,84.325,
41.755,55.401,84.37,
,,,
41.755,55.401,84.37,
42.007,55.758,84.407,
,,,
42.007,55.758,84.407,
42.249,56.12,84.435,
,,,
42.249,56.12,84.435,
42.482,56.487,84.455,
,,,
42.482,56.487,84.455,
42.705,56.86,84.466,
,,,
42.705,56.86,84.466,
42.919,57.237,84.468,
,,,
42.919,57.237,84.468,
43.124,57.62,84.461,
,,,
43.124,57.62,84.461,
43.319,58.007,84.446,
,,,
43.319,58.007,84.446,
43.505,58.4,84.422,
,,,
43.505,58.4,84.422,
43.682,58.798,84.39,
,,,
43.682,58.798,84.39,
43.849,59.201,84.349,
,,,
43.849,59.201,84.349,
44.007,59.609,84.299,
,,,
44.007,59.609,84.299,
44.156,60.022,84.241,
,,,
44.156,60.022,84.241,
44.296,60.44,84.174,
,,,
44.296,60.44,84.174,S000001411
44.426,60.863,84.098,S000001411
,,,S000001411
44.426,60.863,84.098,
44.546,61.291,84.014,
,,,
44.546,61.291,84.014,S000031653
44.6055,61.506,83.97,S000031653
,,,S000031653
44.6055,61.506,83.97,S000001410
44.665,61.721,83.926,S000001410
,,,S000001410
44.665,61.721,83.926,
44.791,62.149,83.842,
,,,
44.791,62.149,83.842,
44.923,62.574,83.76,
,,,
44.923,62.574,83.76,
45.06,62.996,83.681,
,,,
45.06,62.996,83.681,
45.205,63.417,83.605,
,,,
45.205,63.417,83.605,
45.355,63.835,83.531,
,,,
45.355,63.835,83.531,
45.512,64.251,83.461,
,,,
45.512,64.251,83.461,
45.675,64.664,83.393,
,,,
45.675,64.664,83.393,
45.844,65.075,83.327,
,,,
45.844,65.075,83.327,
46.02,65.484,83.265,
,,,
46.02,65.484,83.265,
46.202,65.89,83.205,
,,,
46.202,65.89,83.205,
46.39,66.294,83.148,
,,,
46.39,66.294,83.148,
46.584,66.696,83.094,
,,,
46.584,66.696,83.094,S000001409
46.785,67.096,83.043,S000001409
,,,S000001409
46.785,67.096,83.043,S000178111
46.992,67.493,82.994,S000178111
,,,S000178111
46.992,67.493,82.994,
47.205,67.887,82.948,
,,,
47.205,67.887,82.948,
47.424,68.28,82.905,
,,,
47.424,68.28,82.905,
47.65,68.67,82.864,
,,,
47.65,68.67,82.864,
47.882,69.058,82.827,
,,,
47.882,69.058,82.827,S000001408
48.12,69.443,82.792,S000001408
,,,S000001408
48.12,69.443,82.792,
48.345,69.818,82.763,
,,,
48.345,69.818,82.763,
48.536,70.173,82.744,
,,,
48.536,70.173,82.744,
48.694,70.509,82.734,
,,,
48.694,70.509,82.734,
48.819,70.826,82.735,
,,,
48.819,70.826,82.735,S000001407
48.91,71.124,82.744,S000001407
,,,S000001407
48.91,71.124,82.744,
48.968,71.402,82.764,
,,,
48.968,71.402,82.764,
48.992,71.661,82.792,
,,,
48.992,71.661,82.792,
48.983,71.901,82.831,
,,,
48.983,71.901,82.831,S000001406
48.94,72.122,82.879,S000001406
,,,S000001406
48.94,72.122,82.879,
48.864,72.323,82.937,
,,,
48.864,72.323,82.937,
48.755,72.505,83.004,
,,,
48.755,72.505,83.004,
48.613,72.668,83.081,
,,,
48.613,72.668,83.081,
48.437,72.812,83.167,
,,,
48.437,72.812,83.167,
48.227,72.937,83.264,
,,,
48.227,72.937,83.264,
47.984,73.042,83.369,
,,,
47.984,73.042,83.369,
47.708,73.128,83.485,
,,,
47.708,73.128,83.485,
47.398,73.195,83.61,
,,,
47.398,73.195,83.61,
47.055,73.242,83.744,
,,,
47.055,73.242,83.744,
46.679,73.27,83.888,
,,,
46.679,73.27,83.888,
46.269,73.279,84.042,
,,,
46.269,73.279,84.042,
45.853,73.29,84.194,
,,,
45.853,73.29,84.194,
45.458,73.322,84.331,
,,,
45.458,73.322,84.331,
45.084,73.376,84.455,
,,,
45.084,73.376,84.455,
44.731,73.453,84.565,
,,,
44.731,73.453,84.565,
44.399,73.551,84.662,
,,,
44.399,73.551,84.662,
44.088,73.672,84.744,
,,,
44.088,73.672,84.744,S000001405
43.798,73.814,84.813,S000001405
,,,S000001405
43.798,73.814,84.813,S000001404
43.529,73.978,84.867,S000001404
,,,S000001404
43.529,73.978,84.867,S000028796
43.281,74.165,84.908,S000028796
,,,S000028796
43.281,74.165,84.908,
43.054,74.373,84.935,
,,,
43.054,74.373,84.935,
42.848,74.603,84.949,
,,,
42.848,74.603,84.949,
42.663,74.856,84.948,
,,,
42.663,74.856,84.948,
42.499,75.13,84.934,
,,,
42.499,75.13,84.934,
42.356,75.426,84.905,
,,,
42.356,75.426,84.905,S000001403
42.234,75.745,84.863,S000001403
,,,S000001403
42.234,75.745,84.863,S000001402
42.133,76.085,84.807,S000001402
,,,S000001402
42.133,76.085,84.807,
42.053,76.447,84.737,
,,,
42.053,76.447,84.737,
41.994,76.832,84.654,
,,,
41.994,76.832,84.654,
41.956,77.238,84.556,
,,,
41.956,77.238,84.556,
41.939,77.666,84.445,
,,,
41.939,77.666,84.445,
41.943,78.094,84.33,
,,,
41.943,78.094,84.33,
41.971,78.499,84.223,
,,,
41.971,78.499,84.223,
42.022,78.88,84.123,
,,,
42.022,78.88,84.123,
42.096,79.238,84.031,
,,,
42.096,79.238,84.031,
42.193,79.573,83.946,
,,,
42.193,79.573,83.946,
42.313,79.885,83.869,
,,,
42.313,79.885,83.869,S000001401
42.456,80.173,83.799,S000001401
,,,S000001401
42.456,80.173,83.799,
42.622,80.439,83.736,
,,,
42.622,80.439,83.736,
42.811,80.681,83.681,
,,,
42.811,80.681,83.681,
43.022,80.9,83.633,
,,,
43.022,80.9,83.633,S000001400
43.257,81.096,83.593,S000001400
,,,S000001400
43.257,81.096,83.593,
43.515,81.269,83.56,
,,,
43.515,81.269,83.56,
43.796,81.418,83.534,
,,,
43.796,81.418,83.534,
44.1,81.544,83.516,
,,,
44.1,81.544,83.516,
44.427,81.647,83.505,
,,,
44.427,81.647,83.505,
44.777,81.727,83.502,
,,,
44.777,81.727,83.502,
45.149,81.784,83.506,
,,,
45.149,81.784,83.506,
45.545,81.818,83.518,
,,,
45.545,81.818,83.518,
45.964,81.828,83.537,
,,,
45.964,81.828,83.537,
46.406,81.815,83.563,
,,,
46.406,81.815,83.563,S000001399
46.859,81.79,83.591,S000001399
,,,S000001399
46.859,81.79,83.591,
47.312,81.764,83.615,
,,,
47.312,81.764,83.615,
47.765,81.736,83.634,
,,,
47.765,81.736,83.634,S000001398
48.218,81.708,83.649,S000001398
,,,S000001398
48.218,81.708,83.649,
48.67,81.678,83.66,
,,,
48.67,81.678,83.66,
49.122,81.647,83.667,
,,,
49.122,81.647,83.667,
49.574,81.614,83.669,
,,,
49.574,81.614,83.669,
50.026,81.581,83.666,
,,,
50.026,81.581,83.666,
50.477,81.546,83.66,
,,,
50.477,81.546,83.66,
50.928,81.51,83.649,
,,,
50.928,81.51,83.649,S000001397
51.379,81.472,83.634,S000001397
,,,S000001397
51.379,81.472,83.634,S000028556
51.83,81.434,83.615,S000028556
,,,S000028556
51.83,81.434,83.615,S000006459
52.0555,81.414,83.603,S000006459
,,,S000006459
52.0555,81.414,83.603,S000030855
52.281,81.394,83.591,S000030855
,,,S000030855
52.281,81.394,83.591,S000001396
52.731,81.353,83.563,S000001396
,,,S000001396
52.731,81.353,83.563,
53.181,81.311,83.531,
,,,
53.181,81.311,83.531,
53.631,81.267,83.494,
,,,
53.631,81.267,83.494,
54.081,81.222,83.453,
,,,
54.081,81.222,83.453,
54.53,81.177,83.408,
,,,
54.53,81.177,83.408,S000033254
54.979,81.129,83.358,S000033254
,,,S000033254
54.979,81.129,83.358,S000001395
55.428,81.081,83.304,S000001395
,,,S000001395
55.428,81.081,83.304,
55.864,81.032,83.238,
,,,
55.864,81.032,83.238,
56.276,80.983,83.153,
,,,
56.276,80.983,83.153,S000001394
56.662,80.934,83.048,S000001394
,,,S000001394
56.662,80.934,83.048,
57.023,80.885,82.923,
,,,
57.023,80.885,82.923,
57.359,80.836,82.779,
,,,
57.359,80.836,82.779,
57.669,80.786,82.614,
,,,
57.669,80.786,82.614,
57.955,80.737,82.431,
,,,
57.955,80.737,82.431,
58.215,80.688,82.227,
,,,
58.215,80.688,82.227,S000001393
58.451,80.639,82.004,S000001393
,,,S000001393
58.451,80.639,82.004,
58.661,80.59,81.761,
,,,
58.661,80.59,81.761,S000001392
58.846,80.54,81.499,S000001392
,,,S000001392
58.846,80.54,81.499,
59.006,80.491,81.217,
,,,
59.006,80.491,81.217,
59.141,80.442,80.915,
,,,
59.141,80.442,80.915,
59.251,80.392,80.594,
,,,
59.251,80.392,80.594,
59.335,80.343,80.253,
,,,
59.335,80.343,80.253,
59.395,80.294,79.892,
,,,
59.395,80.294,79.892,
59.429,80.244,79.512,
,,,
59.429,80.244,79.512,
59.438,80.195,79.112,
,,,
59.438,80.195,79.112,
59.423,80.145,78.692,
,,,
59.423,80.145,78.692,
59.382,80.096,78.253,
,,,
59.382,80.096,78.253,S000118394
59.323,80.056,77.812,S000118394
,,,S000118394
59.323,80.056,77.812,
59.253,80.037,77.389,
,,,
59.253,80.037,77.389,
59.173,80.038,76.983,
,,,
59.173,80.038,76.983,
59.082,80.059,76.595,
,,,
59.082,80.059,76.595,
58.981,80.1,76.224,
,,,
58.981,80.1,76.224,
58.868,80.162,75.87,
,,,
58.868,80.162,75.87,
58.745,80.243,75.533,
,,,
58.745,80.243,75.533,
58.612,80.345,75.214,
,,,
58.612,80.345,75.214,
58.467,80.467,74.912,
,,,
58.467,80.467,74.912,
58.312,80.609,74.627,
,,,
58.312,80.609,74.627,
58.147,80.771,74.359,
,,,
58.147,80.771,74.359,
57.97,80.953,74.109,
,,,
57.97,80.953,74.109,
57.783,81.155,73.877,
,,,
57.783,81.155,73.877,
57.585,81.378,73.661,
,,,
57.585,81.378,73.661,
57.377,81.621,73.463,
,,,
57.377,81.621,73.463,
57.158,81.884,73.282,
,,,
57.158,81.884,73.282,
56.928,82.167,73.118,
,,,
56.928,82.167,73.118,
56.688,82.47,72.972,
,,,
56.688,82.47,72.972,
56.436,82.793,72.843,
,,,
56.436,82.793,72.843,
56.175,83.137,72.731,
,,,
56.175,83.137,72.731,
55.916,83.472,72.625,
,,,
55.916,83.472,72.625,
55.676,83.771,72.512,
,,,
55.676,83.771,72.512,
55.454,84.033,72.392,
,,,
55.454,84.033,72.392,
55.25,84.259,72.266,
,,,
55.25,84.259,72.266,S000001391
55.1575,84.3535,72.19900000000001,S000001391
,,,S000001391
55.1575,84.3535,72.19900000000001,S000130158
55.065,84.448,72.132,S000130158
,,,S000130158
55.065,84.448,72.132,
54.897,84.601,71.992,
,,,
54.897,84.601,71.992,S000001390
54.747,84.717,71.846,S000001390
,,,S000001390
54.747,84.717,71.846,
54.615,84.797,71.692,
,,,
54.615,84.797,71.692,
54.502,84.84,71.532,
,,,
54.502,84.84,71.532,
54.406,84.847,71.366,
,,,
54.406,84.847,71.366,
54.329,84.817,71.192,
,,,
54.329,84.817,71.192,
54.27,84.751,71.012,
,,,
54.27,84.751,71.012,
54.228,84.648,70.825,
,,,
54.228,84.648,70.825,
54.205,84.509,70.631,
,,,
54.205,84.509,70.631,
54.2,84.333,70.431,
,,,
54.2,84.333,70.431,
54.213,84.121,70.224,
,,,
54.213,84.121,70.224,
54.244,83.872,70.01,
,,,
54.244,83.872,70.01,
54.293,83.587,69.789,
,,,
54.293,83.587,69.789,
54.361,83.265,69.562,
,,,
54.361,83.265,69.562,
54.446,82.906,69.328,
,,,
54.446,82.906,69.328,
54.548,82.535,69.101,
,,,
54.548,82.535,69.101,
54.664,82.172,68.892,
,,,
54.664,82.172,68.892,S000001389
54.795,81.819,68.702,S000001389
,,,S000001389
54.795,81.819,68.702,S000001388
54.941,81.475,68.531,S000001388
,,,S000001388
54.941,81.475,68.531,
55.101,81.14,68.38,
,,,
55.101,81.14,68.38,
55.276,80.815,68.247,
,,,
55.276,80.815,68.247,
55.466,80.499,68.133,
,,,
55.466,80.499,68.133,
55.67,80.192,68.038,
,,,
55.67,80.192,68.038,
55.889,79.895,67.963,
,,,
55.889,79.895,67.963,
56.123,79.607,67.906,
,,,
56.123,79.607,67.906,
56.372,79.328,67.868,
,,,
56.372,79.328,67.868,
56.635,79.059,67.85,
,,,
56.635,79.059,67.85,
56.913,78.799,67.85,
,,,
56.913,78.799,67.85,
57.205,78.548,67.869,
,,,
57.205,78.548,67.869,
57.512,78.307,67.908,
,,,
57.512,78.307,67.908,
57.834,78.075,67.965,
,,,
57.834,78.075,67.965,
58.171,77.852,68.041,
,,,
58.171,77.852,68.041,
58.522,77.639,68.137,
,,,
58.522,77.639,68.137,S000001387
58.888,77.435,68.251,S000001387
,,,S000001387
58.888,77.435,68.251,
59.269,77.24,68.385,
,,,
59.269,77.24,68.385,
59.656,77.053,68.53,
,,,
59.656,77.053,68.53,
60.044,76.874,68.68,
,,,
60.044,76.874,68.68,
60.432,76.7,68.834,
,,,
60.432,76.7,68.834,
60.82,76.534,68.993,
,,,
60.82,76.534,68.993,
61.207,76.374,69.156,
,,,
61.207,76.374,69.156,
61.595,76.221,69.324,
,,,
61.595,76.221,69.324,
61.982,76.075,69.497,
,,,
61.982,76.075,69.497,
62.369,75.935,69.674,
,,,
62.369,75.935,69.674,S000001386
62.757,75.802,69.855,S000001386
,,,S000001386
62.757,75.802,69.855,
63.144,75.676,70.041,
,,,
63.144,75.676,70.041,
63.531,75.557,70.232,
,,,
63.531,75.557,70.232,
63.918,75.444,70.427,
,,,
63.918,75.444,70.427,S000122103
64.305,75.339,70.627,S000122103
,,,S000122103
64.305,75.339,70.627,S000001385
64.692,75.239,70.831,S000001385
,,,S000001385
64.692,75.239,70.831,
65.078,75.147,71.04,
,,,
65.078,75.147,71.04,
65.465,75.061,71.254,
,,,
65.465,75.061,71.254,
65.852,74.982,71.471,
,,,
65.852,74.982,71.471,
66.238,74.91,71.694,
,,,
66.238,74.91,71.694,
66.625,74.845,71.921,
,,,
66.625,74.845,71.921,
67.011,74.786,72.153,
,,,
67.011,74.786,72.153,S000001384
67.389,74.727,72.374,S000001384
,,,S000001384
67.389,74.727,72.374,
67.749,74.66,72.572,
,,,
67.749,74.66,72.572,
68.092,74.586,72.744,
,,,
68.092,74.586,72.744,
68.418,74.504,72.893,
,,,
68.418,74.504,72.893,
68.727,74.415,73.016,
,,,
68.727,74.415,73.016,
69.018,74.319,73.116,
,,,
69.018,74.319,73.116,S000001383
69.292,74.214,73.191,S000001383
,,,S000001383
69.292,74.214,73.191,
69.549,74.103,73.241,
,,,
69.549,74.103,73.241,
69.788,73.984,73.267,
,,,
69.788,73.984,73.267,
70.01,73.857,73.269,
,,,
70.01,73.857,73.269,
70.215,73.723,73.246,
,,,
70.215,73.723,73.246,
70.403,73.582,73.199,
,,,
70.403,73.582,73.199,
70.573,73.432,73.127,
,,,
70.573,73.432,73.127,
70.726,73.276,73.031,
,,,
70.726,73.276,73.031,
70.861,73.112,72.91,
,,,
70.861,73.112,72.91,
70.98,72.94,72.765,
,,,
70.98,72.94,72.765,S000001382
71.081,72.761,72.595,S000001382
,,,S000001382
71.081,72.761,72.595,
71.165,72.575,72.401,
,,,
71.165,72.575,72.401,
71.231,72.381,72.183,
,,,
71.231,72.381,72.183,
71.281,72.179,71.94,
,,,
71.281,72.179,71.94,
71.31,71.981,71.687,
,,,
71.31,71.981,71.687,
71.316,71.797,71.439,
,,,
71.316,71.797,71.439,
71.299,71.627,71.195,
,,,
71.299,71.627,71.195,S000118395
71.26,71.471,70.955,S000118395
,,,S000118395
71.26,71.471,70.955,S000178112
71.197,71.329,70.721,S000178112
,,,S000178112
71.197,71.329,70.721,
71.112,71.201,70.491,
,,,
71.112,71.201,70.491,
71.004,71.087,70.265,
,,,
71.004,71.087,70.265,
70.873,70.987,70.044,
,,,
70.873,70.987,70.044,
70.718,70.901,69.828,
,,,
70.718,70.901,69.828,
70.541,70.83,69.616,
,,,
70.541,70.83,69.616,
70.342,70.772,69.408,
,,,
70.342,70.772,69.408,S000001381
70.119,70.729,69.206,S000001381
,,,S000001381
70.119,70.729,69.206,
69.873,70.699,69.007,
,,,
69.873,70.699,69.007,
69.604,70.684,68.814,
,,,
69.604,70.684,68.814,
69.313,70.682,68.625,
,,,
69.313,70.682,68.625,
68.998,70.695,68.44,
,,,
68.998,70.695,68.44,
68.661,70.722,68.26,
,,,
68.661,70.722,68.26,
68.301,70.763,68.085,
,,,
68.301,70.763,68.085,S000001380
67.918,70.817,67.914,S000001380
,,,S000001380
67.918,70.817,67.914,
67.511,70.886,67.747,
,,,
67.511,70.886,67.747,
67.093,70.963,67.587,
,,,
67.093,70.963,67.587,
66.673,71.039,67.435,
,,,
66.673,71.039,67.435,
66.252,71.116,67.29,
,,,
66.252,71.116,67.29,S000001379
65.83,71.194,67.154,S000001379
,,,S000001379
65.83,71.194,67.154,
65.405,71.272,67.025,
,,,
65.405,71.272,67.025,
64.98,71.351,66.904,
,,,
64.98,71.351,66.904,
64.553,71.43,66.791,
,,,
64.553,71.43,66.791,S000001378
64.124,71.509,66.685,S000001378
,,,S000001378
64.124,71.509,66.685,
63.694,71.589,66.588,
,,,
63.694,71.589,66.588,
63.263,71.669,66.498,
,,,
63.263,71.669,66.498,S000028795
62.83,71.75,66.416,S000028795
,,,S000028795
62.83,71.75,66.416,
62.395,71.831,66.342,
,,,
62.395,71.831,66.342,
61.959,71.913,66.276,
,,,
61.959,71.913,66.276,
61.522,71.995,66.217,
,,,
61.522,71.995,66.217,
61.083,72.078,66.167,
,,,
61.083,72.078,66.167,
60.643,72.161,66.124,
,,,
60.643,72.161,66.124,
60.201,72.244,66.089,
,,,
60.201,72.244,66.089,
59.758,72.328,66.061,
,,,
59.758,72.328,66.061,
59.313,72.413,66.042,
,,,
59.313,72.413,66.042,
58.867,72.498,66.031,
,,,
58.867,72.498,66.031,
58.424,72.589,66.022,
,,,
58.424,72.589,66.022,
57.988,72.694,66.012,
,,,
57.988,72.694,66.012,
57.561,72.811,65.999,
,,,
57.561,72.811,65.999,S000001377
57.14,72.941,65.985,S000001377
,,,S000001377
57.14,72.941,65.985,
56.727,73.085,65.969,
,,,
56.727,73.085,65.969,
56.322,73.241,65.951,
,,,
56.322,73.241,65.951,S000001376
55.925,73.41,65.931,S000001376
,,,S000001376
55.925,73.41,65.931,
55.535,73.592,65.909,
,,,
55.535,73.592,65.909,S000001375
55.152,73.787,65.885,S000001375
,,,S000001375
55.152,73.787,65.885,
54.777,73.994,65.86,
,,,
54.777,73.994,65.86,
54.41,74.215,65.832,
,,,
54.41,74.215,65.832,S000001374
54.051,74.449,65.803,S000001374
,,,S000001374
54.051,74.449,65.803,
53.698,74.695,65.772,
,,,
53.698,74.695,65.772,
53.354,74.954,65.739,
,,,
53.354,74.954,65.739,
53.017,75.227,65.704,
,,,
53.017,75.227,65.704,
52.688,75.512,65.667,
,,,
52.688,75.512,65.667,
52.366,75.81,65.628,
,,,
52.366,75.81,65.628,
52.052,76.121,65.587,
,,,
52.052,76.121,65.587,
51.745,76.445,65.545,
,,,
51.745,76.445,65.545,
51.446,76.782,65.5,
,,,
51.446,76.782,65.5,
51.168,77.119,65.45,
,,,
51.168,77.119,65.45,S000001373
51.0455,77.2825,65.4205,S000001373
,,,S000001373
51.0455,77.2825,65.4205,S000033708
50.923,77.446,65.391,S000033708
,,,S000033708
50.923,77.446,65.391,
50.711,77.761,65.322,
,,,
50.711,77.761,65.322,
50.533,78.065,65.244,
,,,
50.533,78.065,65.244,S000001372
50.388,78.358,65.157,S000001372
,,,S000001372
50.388,78.358,65.157,
50.277,78.639,65.06,
,,,
50.277,78.639,65.06,
50.199,78.91,64.955,
,,,
50.199,78.91,64.955,
50.155,79.169,64.839,
,,,
50.155,79.169,64.839,
50.144,79.416,64.715,
,,,
50.144,79.416,64.715,
50.166,79.653,64.581,
,,,
50.166,79.653,64.581,
50.222,79.878,64.438,
,,,
50.222,79.878,64.438,
50.311,80.092,64.285,
,,,
